"","sort.n4gramstats..decreasing...T.","last"
"1102",17,"has always been a"
"1103",17,"has to do with"
"1104",17,"have a couple of"
"1105",17,"have the right to"
"1106",17,"have to do it"
"1107",17,"he said he was"
"1108",17,"he said it was"
"1109",17,"he was in the"
"1110",17,"he was one of"
"1111",17,"hey thanks for the"
"1112",17,"i am able to"
"1113",17,"i am so happy"
"1114",17,"i don’t know if"
"1115",17,"i dont get it"
"1116",17,"i dont think it"
"1117",17,"i had to do"
"1118",17,"i have ever seen"
"1119",17,"i just had to"
"1120",17,"i like to think"
"1121",17,"i love you and"
"1122",17,"i think i can"
"1123",17,"i used to be"
"1124",17,"i want to thank"
"1125",17,"i was looking for"
"1126",17,"i was on the"
"1127",17,"id love to see"
"1128",17,"if you have not"
"1129",17,"im pretty sure i"
"1130",17,"im so proud of"
"1131",17,"in a number of"
"1132",17,"in a state of"
"1133",17,"in the direction of"
"1134",17,"in the first inning"
"1135",17,"in the middle east"
"1136",17,"in the next few"
"1137",17,"in the past few"
"1138",17,"in the right place"
"1139",17,"in the western conference"
"1140",17,"is a member of"
"1141",17,"is going to get"
"1142",17,"is not a good"
"1143",17,"is the most important"
"1144",17,"it is easy to"
"1145",17,"it is not a"
"1146",17,"it may not be"
"1147",17,"it out of the"
"1148",17,"it was a little"
"1149",17,"it was just a"
"1150",17,"its all about the"
"1151",17,"its time to get"
"1152",17,"just a matter of"
"1153",17,"keep an eye out"
"1154",17,"know who you are"
"1155",17,"look forward to seeing"
"1156",17,"no choice but to"
"1157",17,"no matter how many"
"1158",17,"not the same as"
"1159",17,"of more than million"
"1160",17,"of the day the"
"1161",17,"out of the car"
"1162",17,"percent of the vote"
"1163",17,"remains to be seen"
"1164",17,"shout out to my"
"1165",17,"so far so good"
"1166",17,"so that i can"
"1167",17,"some of my favorite"
"1168",17,"sure to check out"
"1169",17,"take advantage of the"
"1170",17,"thanks for stopping by"
"1171",17,"thanks for the heads"
"1172",17,"thanks for the love"
"1173",17,"the fact that it"
"1174",17,"the fact that they"
"1175",17,"the first time the"
"1176",17,"the future of the"
"1177",17,"the last day of"
"1178",17,"the left side of"
"1179",17,"the life of a"
"1180",17,"the national weather service"
"1181",17,"the rest of your"
"1182",17,"the sides of the"
"1183",17,"the winner of the"
"1184",17,"there has been a"
"1185",17,"there is only one"
"1186",17,"there would be no"
"1187",17,"there you have it"
"1188",17,"they want to do"
"1189",17,"this is a good"
"1190",17,"to check out the"
"1191",17,"to comment on the"
"1192",17,"to get ready for"
"1193",17,"to get to know"
"1194",17,"to go on a"
"1195",17,"to hang out with"
"1196",17,"to name a few"
"1197",17,"to the back of"
"1198",17,"us know if you"
"1199",17,"used to be a"
"1200",17,"want to talk about"
"1201",17,"was a lot of"
"1202",17,"what do you want"
"1203",17,"when you have a"
"1204",17,"when you look at"
"1205",17,"you are interested in"
"1206",17,"you don’t want to"
"1207",17,"you dont know how"
"1208",17,"you dont know what"
"1209",17,"you had a great"
"1210",16,"a big part of"
"1211",16,"a few days later"
"1212",16,"a few years back"
"1213",16,"a great time at"
"1214",16,"a hell of a"
"1215",16,"a long time to"
"1216",16,"all i want to"
"1217",16,"all you need to"
"1218",16,"am i going to"
"1219",16,"an important part of"
"1220",16,"and i dont know"
"1221",16,"and i had to"
"1222",16,"and i wanted to"
"1223",16,"and it is a"
"1224",16,"and roll hall of"
"1225",16,"and there is a"
"1226",16,"and you have a"
"1227",16,"anything to do with"
"1228",16,"as far as the"
"1229",16,"as if it were"
"1230",16,"at least in the"
"1231",16,"at the back of"
"1232",16,"at the last minute"
"1233",16,"but i think it"
"1234",16,"but you have to"
"1235",16,"cant wait to watch"
"1236",16,"couple of weeks ago"
"1237",16,"did not respond to"
"1238",16,"do you think i"
"1239",16,"end of the week"
"1240",16,"everyone who came out"
"1241",16,"felt like i was"
"1242",16,"for a while and"
"1243",16,"for some of the"
"1244",16,"for the follow back"
"1245",16,"for the last years"
"1246",16,"get out of bed"
"1247",16,"go back to sleep"
"1248",16,"going to be at"
"1249",16,"gonna be a good"
"1250",16,"got a chance to"
"1251",16,"has a lot of"
"1252",16,"have a good time"
"1253",16,"have a lot to"
"1254",16,"he and his wife"
"1255",16,"he is going to"
"1256",16,"how do you know"
"1257",16,"i am looking for"
"1258",16,"i came up with"
"1259",16,"i cant wait till"
"1260",16,"i dont give a"
"1261",16,"i dont know where"
"1262",16,"i dont think so"
"1263",16,"i grew up in"
"1264",16,"i have never seen"
"1265",16,"i have so many"
"1266",16,"i know this is"
"1267",16,"i really like the"
"1268",16,"i think i am"
"1269",16,"i think i could"
"1270",16,"i wanted to make"
"1271",16,"i was one of"
"1272",16,"i was supposed to"
"1273",16,"i would have been"
"1274",16,"i’m not going to"
"1275",16,"if i have to"
"1276",16,"in a good mood"
"1277",16,"in front of him"
"1278",16,"in front of my"
"1279",16,"in order to make"
"1280",16,"in the end i"
"1281",16,"in the living room"
"1282",16,"in the number of"
"1283",16,"is not going to"
"1284",16,"is part of a"
"1285",16,"it as much as"
"1286",16,"it could have been"
"1287",16,"it is time to"
"1288",16,"it just me or"
"1289",16,"it was good to"
"1290",16,"its a beautiful day"
"1291",16,"its not going to"
"1292",16,"its time for a"
"1293",16,"keep in mind that"
"1294",16,"later in the day"
"1295",16,"love to have you"
"1296",16,"me so i can"
"1297",16,"more than a few"
"1298",16,"more than just a"
"1299",16,"need to find a"
"1300",16,"no one wants to"
"1301",16,"nothing more than a"
"1302",16,"on a lot of"
"1303",16,"on a piece of"
"1304",16,"on both sides of"
"1305",16,"one of the worlds"
"1306",16,"over and over and"
"1307",16,"part of the problem"
"1308",16,"rest of my life"
"1309",16,"rock and roll hall"
"1310",16,"say i love you"
"1311",16,"second half of the"
"1312",16,"seems to me that"
"1313",16,"so much for your"
"1314",16,"so that you can"
"1315",16,"soon as i get"
"1316",16,"sounds like a great"
"1317",16,"stuck in my head"
"1318",16,"thank you all for"
"1319",16,"thank you for being"
"1320",16,"that he would be"
"1321",16,"that i want to"
"1322",16,"that need to be"
"1323",16,"that there was a"
"1324",16,"that would be awesome"
"1325",16,"the cost of the"
"1326",16,"the day of the"
"1327",16,"the details of the"
"1328",16,"the difference between the"
"1329",16,"the former massachusetts governor"
"1330",16,"the last three years"
"1331",16,"the last two years"
"1332",16,"the length of the"
"1333",16,"the only person who"
"1334",16,"the other way around"
"1335",16,"the past few weeks"
"1336",16,"the site of the"
"1337",16,"the story of the"
"1338",16,"the university of michigan"
"1339",16,"the use of the"
"1340",16,"the wake of the"
"1341",16,"the world to me"
"1342",16,"there are lots of"
"1343",16,"there was a time"
"1344",16,"this is the best"
"1345",16,"this was the first"
"1346",16,"this will be a"
"1347",16,"to all of our"
"1348",16,"to be back in"
"1349",16,"to catch up with"
"1350",16,"to do it again"
"1351",16,"to get away from"
"1352",16,"to go to sleep"
"1353",16,"to have a good"
"1354",16,"to learn how to"
"1355",16,"to let go of"
"1356",16,"to make it to"
"1357",16,"to new york city"
"1358",16,"to see all the"
"1359",16,"to talk about it"
"1360",16,"to talk about the"
"1361",16,"to work on the"
"1362",16,"us know what you"
"1363",16,"wait to see the"
"1364",16,"want to be in"
"1365",16,"we dont have to"
"1366",16,"we need to be"
"1367",16,"we would like to"
"1368",16,"what i wanted to"
"1369",16,"who grew up in"
"1370",16,"will have to be"
"1371",16,"wish i could be"
"1372",16,"wish i had a"
"1373",16,"wish you were here"
"1374",16,"with a bit of"
"1375",16,"with a couple of"
"1376",16,"would be willing to"
"1377",16,"you are the best"
"1378",16,"you have to make"
"1379",16,"you know that i"
"1380",16,"you need to get"
"1381",15,"a different kind of"
"1382",15,"a fan of the"
"1383",15,"a few of my"
"1384",15,"a list of the"
"1385",15,"a lot of different"
"1386",15,"a lot of my"
"1387",15,"a week or so"
"1388",15,"about the fact that"
"1389",15,"all the time but"
"1390",15,"am not going to"
"1391",15,"and i am so"
"1392",15,"and i dont think"
"1393",15,"and of course the"
"1394",15,"are looking forward to"
"1395",15,"are one of the"
"1396",15,"as good as the"
"1397",15,"at least one of"
"1398",15,"at pm at the"
"1399",15,"at the expense of"
"1400",15,"at the high school"
"1401",15,"at this time of"
"1402",15,"been a lot of"
"1403",15,"can come up with"
"1404",15,"couple of years ago"
"1405",15,"do a better job"
"1406",15,"does not mean that"
"1407",15,"doing the right thing"
"1408",15,"dont know why i"
"1409",15,"dow jones industrial average"
"1410",15,"every single one of"
"1411",15,"first half of the"
"1412",15,"for at least a"
"1413",15,"for quite some time"
"1414",15,"for the remainder of"
"1415",15,"for the rt i"
"1416",15,"for the second time"
"1417",15,"for those who are"
"1418",15,"for you and your"
"1419",15,"from all over the"
"1420",15,"from the rest of"
"1421",15,"get back to work"
"1422",15,"going to be an"
"1423",15,"going to be on"
"1424",15,"going to be so"
"1425",15,"going to make a"
"1426",15,"had a bit of"
"1427",15,"had a couple of"
"1428",15,"has a right to"
"1429",15,"have the ability to"
"1430",15,"havent been able to"
"1431",15,"him out of the"
"1432",15,"home in the block"
"1433",15,"hope you feel better"
"1434",15,"how do you feel"
"1435",15,"i am looking forward"
"1436",15,"i am so glad"
"1437",15,"i am working on"
"1438",15,"i cant help but"
"1439",15,"i didn’t want to"
"1440",15,"i didnt even know"
"1441",15,"i do have a"
"1442",15,"i don’t know how"
"1443",15,"i dont have the"
"1444",15,"i dont think that"
"1445",15,"i have had a"
"1446",15,"i hope you all"
"1447",15,"i knew i had"
"1448",15,"i really wanted to"
"1449",15,"i think i just"
"1450",15,"i thought that was"
"1451",15,"i told him i"
"1452",15,"if you have the"
"1453",15,"if youre looking for"
"1454",15,"im going to go"
"1455",15,"im not sure i"
"1456",15,"in a few days"
"1457",15,"in a news release"
"1458",15,"in each of the"
"1459",15,"in favor of the"
"1460",15,"in order to be"
"1461",15,"in the course of"
"1462",15,"in the mood for"
"1463",15,"in the th minute"
"1464",15,"is that they are"
"1465",15,"is the last day"
"1466",15,"it can be a"
"1467",15,"it comes down to"
"1468",15,"it is a good"
"1469",15,"it makes me feel"
"1470",15,"it might be a"
"1471",15,"it was in the"
"1472",15,"it would be the"
"1473",15,"its been a long"
"1474",15,"know that you are"
"1475",15,"last night it was"
"1476",15,"less than an hour"
"1477",15,"me when i was"
"1478",15,"needs to be a"
"1479",15,"nice to see you"
"1480",15,"not be allowed to"
"1481",15,"not going to get"
"1482",15,"not the only one"
"1483",15,"of a lot of"
"1484",15,"of the most important"
"1485",15,"of the things i"
"1486",15,"one of the main"
"1487",15,"out to be the"
"1488",15,"over the last years"
"1489",15,"part of the world"
"1490",15,"please feel free to"
"1491",15,"said i dont think"
"1492",15,"she and her husband"
"1493",15,"take a moment to"
"1494",15,"tell me about it"
"1495",15,"tells the story of"
"1496",15,"thanks for the great"
"1497",15,"thanks for the tweet"
"1498",15,"that i am not"
"1499",15,"that one of the"
"1500",15,"that would have been"
"1501",15,"thats a good thing"
"1502",15,"the beginning of a"
"1503",15,"the dow jones industrial"
"1504",15,"the first quarter of"
"1505",15,"the last few days"
"1506",15,"the last of the"
"1507",15,"the lord of the"
"1508",15,"the names of the"
"1509",15,"the next couple of"
"1510",15,"the past three years"
"1511",15,"the rest of this"
"1512",15,"the same time the"
"1513",15,"the sound of the"
"1514",15,"the start of a"
"1515",15,"the state supreme court"
"1516",15,"the vast majority of"
"1517",15,"the way it is"
"1518",15,"they were able to"
"1519",15,"this has been a"
"1520",15,"this is not the"
"1521",15,"this is the most"
"1522",15,"this part of the"
"1523",15,"this was one of"
"1524",15,"time for me to"
"1525",15,"to figure out a"
"1526",15,"to get back on"
"1527",15,"to go to a"
"1528",15,"to listen to the"
"1529",15,"to make sure the"
"1530",15,"to spend time with"
"1531",15,"to stay in the"
"1532",15,"to the point that"
"1533",15,"to the rest of"
"1534",15,"to think of it"
"1535",15,"to work with you"
"1536",15,"turns out to be"
"1537",15,"until the end of"
"1538",15,"want to have a"
"1539",15,"want to talk to"
"1540",15,"was meant to be"
"1541",15,"was the only one"
"1542",15,"we all know that"
"1543",15,"we cant wait to"
"1544",15,"we have to do"
"1545",15,"we need to do"
"1546",15,"we would love to"
"1547",15,"were looking forward to"
"1548",15,"what appeared to be"
"1549",15,"what are your thoughts"
"1550",15,"what did you think"
"1551",15,"what you think of"
"1552",15,"whats going on in"
"1553",15,"when i think of"
"1554",15,"where are you going"
"1555",15,"will be a good"
