"","sort.n2gramstats..decreasing...T.","last"
"1321",230,"dont get"
"1322",230,"something to"
"1323",230,"that makes"
"1324",230,"the following"
"1325",230,"the truth"
"1326",230,"will do"
"1327",229,"a group"
"1328",229,"and of"
"1329",229,"have not"
"1330",229,"i go"
"1331",229,"it when"
"1332",229,"lets go"
"1333",229,"on how"
"1334",229,"you on"
"1335",228,"here i"
"1336",228,"know it"
"1337",228,"see if"
"1338",228,"we get"
"1339",228,"you had"
"1340",227,"a number"
"1341",227,"i started"
"1342",227,"place in"
"1343",227,"say the"
"1344",227,"these days"
"1345",226,"a free"
"1346",226,"be sure"
"1347",226,"home and"
"1348",226,"not in"
"1349",225,"but then"
"1350",225,"it makes"
"1351",225,"it wasnt"
"1352",225,"member of"
"1353",225,"one is"
"1354",225,"say i"
"1355",225,"the area"
"1356",225,"the court"
"1357",225,"to provide"
"1358",224,"called the"
"1359",224,"get back"
"1360",224,"i didn’t"
"1361",224,"than i"
"1362",224,"the internet"
"1363",224,"the rt"
"1364",224,"they want"
"1365",224,"think you"
"1366",224,"you at"
"1367",223,"a pretty"
"1368",223,"for one"
"1369",223,"i’m not"
"1370",223,"on its"
"1371",223,"the work"
"1372",223,"thing i"
"1373",223,"today and"
"1374",223,"want a"
"1375",223,"was no"
"1376",222,"a statement"
"1377",222,"even the"
"1378",222,"it does"
"1379",222,"proud of"
"1380",222,"soon as"
"1381",222,"starting to"
"1382",222,"work for"
"1383",221,"give me"
"1384",221,"i couldnt"
"1385",221,"put it"
"1386",221,"we just"
"1387",221,"work in"
"1388",221,"your favorite"
"1389",220,"a part"
"1390",220,"during a"
"1391",220,"is really"
"1392",220,"love that"
"1393",220,"middle of"
"1394",220,"near the"
"1395",220,"of how"
"1396",220,"the floor"
"1397",220,"the little"
"1398",220,"the police"
"1399",220,"using the"
"1400",220,"what happened"
"1401",219,"access to"
"1402",219,"also a"
"1403",219,"but also"
"1404",219,"from to"
"1405",219,"in for"
"1406",219,"it may"
"1407",219,"million in"
"1408",219,"over to"
"1409",219,"people and"
"1410",219,"pick up"
"1411",219,"see how"
"1412",218,"a million"
"1413",218,"at me"
"1414",218,"next time"
"1415",218,"the power"
"1416",218,"trip to"
"1417",218,"will get"
"1418",217,"am so"
"1419",217,"but for"
"1420",217,"is being"
"1421",217,"put the"
"1422",217,"the district"
"1423",217,"thought i"
"1424",217,"to pick"
"1425",217,"will take"
"1426",217,"year the"
"1427",216,"a child"
"1428",216,"a full"
"1429",216,"can make"
"1430",216,"said we"
"1431",216,"the summer"
"1432",216,"think its"
"1433",216,"was very"
"1434",215,"few days"
"1435",215,"san diego"
"1436",215,"to and"
"1437",214,"and thats"
"1438",214,"care of"
"1439",214,"did it"
"1440",214,"few years"
"1441",214,"for following"
"1442",214,"for what"
"1443",214,"has not"
"1444",214,"one in"
"1445",214,"the question"
"1446",213,"the heart"
"1447",213,"the perfect"
"1448",213,"the process"
"1449",212,"as part"
"1450",212,"did the"
"1451",212,"figure out"
"1452",212,"filled with"
"1453",212,"let us"
"1454",212,"my way"
"1455",212,"or so"
"1456",212,"the community"
"1457",212,"the president"
"1458",212,"this month"
"1459",212,"was at"
"1460",212,"working with"
"1461",211,"are some"
"1462",211,"come in"
"1463",211,"didnt know"
"1464",211,"get my"
"1465",211,"get your"
"1466",211,"him in"
"1467",211,"hit the"
"1468",211,"involved in"
"1469",211,"known as"
"1470",211,"not so"
"1471",211,"on me"
"1472",211,"or even"
"1473",211,"the bill"
"1474",211,"the ones"
"1475",211,"watch the"
"1476",211,"you love"
"1477",210,"get some"
"1478",210,"health care"
"1479",210,"im gonna"
"1480",210,"last time"
"1481",210,"more about"
"1482",210,"or two"
"1483",210,"thing to"
"1484",210,"this point"
"1485",210,"where they"
"1486",210,"with our"
"1487",209,"and with"
"1488",209,"family and"
"1489",209,"go out"
"1490",209,"great to"
"1491",209,"its own"
"1492",209,"please follow"
"1493",209,"state of"
"1494",209,"the lord"
"1495",209,"to turn"
"1496",209,"to what"
"1497",209,"were going"
"1498",209,"won the"
"1499",208,"as to"
"1500",208,"give you"
"1501",208,"it had"
"1502",208,"it takes"
"1503",208,"know you"
"1504",208,"pretty much"
"1505",208,"return to"
"1506",208,"the early"
"1507",208,"the former"
"1508",208,"we did"
"1509",207,"an email"
"1510",207,"are just"
"1511",207,"as soon"
"1512",207,"come up"
"1513",207,"create a"
"1514",207,"him a"
"1515",207,"hundreds of"
"1516",207,"only to"
"1517",207,"the county"
"1518",207,"though i"
"1519",207,"win the"
"1520",206,"a special"
"1521",206,"all this"
"1522",206,"and let"
"1523",206,"days of"
"1524",206,"follow back"
"1525",206,"if a"
"1526",206,"it also"
"1527",206,"no more"
"1528",206,"the program"
"1529",205,"and do"
"1530",205,"found a"
"1531",205,"it it"
"1532",205,"new year"
"1533",205,"the economy"
"1534",205,"to join"
"1535",205,"to those"
"1536",205,"wake up"
"1537",204,"and said"
"1538",204,"be back"
"1539",204,"do is"
"1540",204,"great day"
"1541",204,"home to"
"1542",204,"none of"
"1543",204,"say it"
"1544",204,"the place"
"1545",204,"to some"
"1546",203,"a former"
"1547",203,"do so"
"1548",203,"it took"
"1549",203,"one more"
"1550",203,"this summer"
"1551",203,"thought it"
"1552",203,"to one"
"1553",203,"too i"
"1554",202,"is at"
"1555",202,"my family"
"1556",202,"says the"
"1557",202,"to avoid"
"1558",201,"am a"
"1559",201,"happened to"
"1560",201,"its all"
"1561",201,"its time"
"1562",201,"making a"
"1563",201,"on thursday"
"1564",201,"they could"
"1565",200,"a girl"
"1566",200,"and at"
"1567",200,"and two"
"1568",200,"bunch of"
"1569",200,"but she"
"1570",200,"how it"
"1571",200,"look forward"
"1572",200,"read the"
"1573",200,"theres no"
"1574",200,"things i"
"1575",200,"who will"
"1576",200,"with its"
"1577",199,"for its"
"1578",199,"im still"
"1579",199,"nothing to"
"1580",199,"of things"
"1581",199,"other than"
"1582",199,"still have"
"1583",199,"the church"
"1584",199,"the person"
"1585",199,"to pm"
"1586",199,"will make"
"1587",199,"year i"
"1588",198,"addition to"
"1589",198,"but as"
"1590",198,"have it"
"1591",198,"ice cream"
"1592",198,"in any"
"1593",198,"living in"
"1594",198,"of god"
"1595",198,"see that"
"1596",198,"the kind"
"1597",198,"which the"
"1598",197,"a bunch"
"1599",197,"and were"
"1600",197,"as she"
"1601",197,"at his"
"1602",197,"came out"
"1603",197,"can help"
"1604",197,"do something"
"1605",197,"i read"
"1606",197,"it at"
"1607",197,"of any"
"1608",197,"of one"
"1609",197,"on wednesday"
"1610",197,"pay for"
"1611",197,"to for"
"1612",197,"ways to"
"1613",196,"and also"
"1614",196,"it that"
"1615",196,"left the"
"1616",196,"my phone"
"1617",196,"on sunday"
"1618",196,"shout out"
"1619",196,"the weather"
"1620",196,"was also"
"1621",196,"with one"
"1622",195,"because you"
"1623",195,"get in"
"1624",195,"i loved"
"1625",195,"my dad"
"1626",195,"on facebook"
"1627",195,"picked up"
"1628",195,"there i"
"1629",195,"we love"
"1630",195,"who were"
"1631",194,"as many"
"1632",194,"form of"
"1633",194,"it looks"
"1634",194,"my husband"
"1635",194,"the center"
"1636",194,"the citys"
"1637",194,"the issue"
"1638",194,"the office"
"1639",194,"to bed"
"1640",194,"to school"
"1641",193,"a really"
"1642",193,"an amazing"
"1643",193,"i wasnt"
"1644",193,"if not"
"1645",193,"in on"
"1646",193,"just want"
"1647",193,"never been"
"1648",193,"seemed to"
"1649",193,"the red"
"1650",192,"it might"
"1651",192,"keep it"
"1652",192,"much to"
"1653",192,"on one"
"1654",192,"that all"
"1655",192,"that his"
"1656",192,"the years"
"1657",191,"a team"
"1658",191,"at one"
"1659",191,"call me"
"1660",191,"important to"
"1661",191,"it’s not"
"1662",191,"take it"
"1663",191,"the home"
"1664",191,"took the"
"1665",191,"why do"
"1666",190,"about my"
"1667",190,"all in"
"1668",190,"day for"
"1669",190,"each of"
"1670",190,"find it"
"1671",190,"i look"
"1672",190,"in san"
"1673",190,"only the"
"1674",190,"quite a"
"1675",190,"the list"
"1676",190,"to save"
"1677",190,"why is"
"1678",189,"— and"
"1679",189,"about his"
"1680",189,"and our"
"1681",189,"are now"
"1682",189,"i heard"
"1683",189,"i may"
"1684",189,"if your"
"1685",189,"it should"
"1686",189,"thanks so"
"1687",189,"the yearold"
"1688",189,"them the"
"1689",189,"yeah i"
"1690",189,"year old"
"1691",189,"you ever"
"1692",188,"have fun"
"1693",188,"home in"
"1694",188,"house and"
"1695",188,"is only"
"1696",188,"it really"
"1697",188,"me but"
"1698",188,"my best"
"1699",188,"our own"
"1700",188,"plan to"
"1701",188,"the hospital"
"1702",188,"the local"
"1703",188,"the phone"
"1704",188,"to everyone"
"1705",187,"are on"
"1706",187,"be so"
"1707",187,"believe in"
"1708",187,"for about"
"1709",187,"give up"
"1710",187,"had an"
"1711",187,"if she"
"1712",187,"one i"
"1713",187,"series of"
"1714",187,"so im"
"1715",187,"that when"
"1716",187,"things are"
"1717",187,"to visit"
"1718",187,"was my"
"1719",187,"well be"
"1720",186,"best of"
"1721",186,"for being"
"1722",186,"give a"
"1723",186,"its like"
"1724",186,"pretty sure"
"1725",186,"saw a"
"1726",186,"sure you"
"1727",186,"tend to"
"1728",186,"the three"
"1729",186,"things to"
"1730",186,"to end"
"1731",186,"up i"
"1732",186,"where we"
"1733",185,"an old"
"1734",185,"don’t know"
"1735",185,"for two"
"1736",185,"more and"
"1737",185,"more to"
"1738",185,"outside the"
"1739",185,"that im"
"1740",185,"the food"
"1741",185,"the project"
"1742",185,"the site"
"1743",185,"use a"
"1744",185,"was like"
"1745",184,"at first"
"1746",184,"including the"
"1747",184,"must have"
"1748",184,"the hell"
"1749",184,"without a"
"1750",184,"you that"
"1751",183,"do we"
"1752",183,"getting a"
"1753",183,"glad to"
"1754",183,"have never"
"1755",183,"i hear"
"1756",183,"in there"
"1757",183,"its going"
"1758",183,"just saw"
"1759",183,"me so"
"1760",183,"on tuesday"
"1761",183,"put on"
"1762",183,"sure i"
"1763",183,"talking to"
"1764",183,"that time"
"1765",183,"they did"
"1766",182,"a series"
"1767",182,"me back"
"1768",182,"of some"
"1769",182,"out my"
"1770",182,"said to"
"1771",182,"that and"
"1772",182,"the nfl"
"1773",182,"to hold"
"1774",181,"a guy"
"1775",181,"after that"
"1776",181,"check it"
"1777",181,"glad you"
"1778",181,"have made"
"1779",181,"on what"
"1780",181,"the line"
"1781",181,"time with"
"1782",181,"to not"
"1783",181,"was still"
"1784",181,"which has"
"1785",181,"would make"
"1786",180,"both of"
"1787",180,"but to"
"1788",180,"food and"
"1789",180,"got it"
"1790",180,"if there"
"1791",180,"night i"
"1792",180,"of work"
"1793",180,"the news"
"1794",180,"this will"
"1795",180,"though the"
"1796",180,"us in"
"1797",180,"variety of"
"1798",179,"again i"
"1799",179,"because we"
"1800",179,"didnt have"
"1801",179,"for sure"
"1802",179,"have done"
"1803",179,"not as"
"1804",179,"taking a"
"1805",179,"the head"
"1806",179,"to believe"
"1807",179,"which he"
"1808",179,"will you"
"1809",179,"you but"
"1810",179,"you say"
"1811",178,"a yearold"
"1812",178,"and take"
"1813",178,"back from"
"1814",178,"did a"
"1815",178,"i wont"
"1816",178,"my house"
"1817",178,"said but"
"1818",178,"she says"
"1819",178,"the wrong"
"1820",178,"up my"
"1821",178,"week and"
"1822",177,"all these"
"1823",177,"as one"
"1824",177,"been on"
"1825",177,"before you"
"1826",177,"five years"
"1827",177,"her and"
"1828",177,"is something"
"1829",177,"man who"
"1830",177,"me at"
"1831",177,"on in"
"1832",177,"thats not"
"1833",177,"the face"
"1834",177,"to sit"
"1835",177,"very much"
"1836",177,"when youre"
"1837",176,"a movie"
"1838",176,"as possible"
"1839",176,"at times"
"1840",176,"found that"
"1841",176,"how about"
"1842",176,"i tried"
"1843",176,"in time"
"1844",176,"in with"
"1845",176,"much better"
"1846",176,"out at"
"1847",176,"saw the"
"1848",176,"still a"
"1849",176,"the party"
"1850",176,"the west"
"1851",176,"this book"
"1852",176,"when people"
"1853",176,"years in"
"1854",176,"you don’t"
"1855",175,"and go"
"1856",175,"been the"
"1857",175,"can we"
"1858",175,"enjoy the"
"1859",175,"join us"
"1860",175,"me if"
"1861",175,"once again"
"1862",175,"pretty good"
"1863",175,"than that"
"1864",175,"the greatest"
"1865",175,"very good"
"1866",175,"years old"
"1867",175,"you must"
"1868",174,"are doing"
"1869",174,"city of"
"1870",174,"good thing"
"1871",174,"her own"
"1872",174,"i can’t"
"1873",174,"interest in"
"1874",174,"much i"
"1875",174,"not been"
"1876",174,"or more"
"1877",174,"said its"
"1878",174,"so they"
"1879",174,"the reason"
"1880",173,"a car"
"1881",173,"a strong"
"1882",173,"all you"
"1883",173,"back at"
"1884",173,"change the"
"1885",173,"dont like"
"1886",173,"history of"
"1887",173,"night and"
"1888",173,"no i"
"1889",173,"parts of"
"1890",173,"school and"
"1891",173,"seems like"
"1892",173,"some time"
"1893",173,"that had"
"1894",173,"they need"
"1895",173,"to feel"
"1896",173,"to open"
"1897",173,"to speak"
"1898",173,"whats up"
"1899",173,"you look"
"1900",172,"a piece"
"1901",172,"has become"
"1902",172,"he didnt"
"1903",172,"it be"
"1904",172,"look for"
"1905",172,"love with"
"1906",172,"love your"
"1907",172,"our new"
"1908",172,"so happy"
"1909",172,"that means"
"1910",172,"the cost"
"1911",172,"then you"
"1912",172,"to cut"
"1913",172,"to support"
"1914",172,"woke up"
"1915",172,"you make"
"1916",171,"all those"
"1917",171,"are more"
"1918",171,"bottom of"
"1919",171,"do what"
"1920",171,"excited for"
"1921",171,"few weeks"
"1922",171,"give it"
"1923",171,"given the"
"1924",171,"in life"
"1925",171,"is why"
"1926",171,"its so"
"1927",171,"pair of"
"1928",171,"sure that"
"1929",171,"the building"
"1930",171,"the fourth"
"1931",171,"the high"
"1932",171,"the long"
"1933",171,"the report"
"1934",171,"to lose"
"1935",171,"went on"
"1936",171,"what would"
"1937",170,"a young"
"1938",170,"are no"
"1939",170,"at it"
"1940",170,"be used"
"1941",170,"dont forget"
"1942",170,"that for"
"1943",170,"the price"
"1944",170,"to catch"
"1945",169,"do to"
"1946",169,"ended up"
"1947",169,"from their"
"1948",169,"get on"
"1949",169,"help you"
"1950",169,"how can"
"1951",169,"i must"
"1952",169,"of two"
"1953",169,"or something"
"1954",168,"a half"
"1955",168,"by his"
"1956",168,"down on"
"1957",168,"i wouldnt"
"1958",168,"if its"
"1959",168,"in chicago"
"1960",168,"just one"
"1961",168,"know about"
"1962",168,"she would"
"1963",168,"terms of"
"1964",168,"to finish"
"1965",168,"tonight at"
"1966",167,"best friend"
"1967",167,"fan of"
"1968",167,"from an"
"1969",167,"hope that"
"1970",167,"hours of"
"1971",167,"think we"
"1972",167,"time you"
"1973",167,"to new"
"1974",167,"when my"
"1975",166,"and most"
"1976",166,"day at"
"1977",166,"from this"
"1978",166,"help me"
"1979",166,"how they"
"1980",166,"in january"
"1981",166,"me with"
"1982",166,"off a"
"1983",166,"story of"
"1984",166,"the series"
"1985",166,"the start"
"1986",166,"to figure"
"1987",166,"to understand"
"1988",166,"was really"
"1989",165,"also be"
"1990",165,"and others"
"1991",165,"anyone else"
"1992",165,"congrats to"
"1993",165,"for now"
"1994",165,"is too"
"1995",165,"money to"
"1996",165,"the fire"
"1997",165,"the guy"
"1998",165,"the opportunity"
"1999",165,"the south"
"2000",165,"week i"
"2001",165,"without the"
"2002",164,"a certain"
"2003",164,"a quick"
"2004",164,"compared to"
"2005",164,"day the"
"2006",164,"difficult to"
"2007",164,"does it"
"2008",164,"have my"
"2009",164,"he and"
"2010",164,"his life"
"2011",164,"is coming"
"2012",164,"so he"
"2013",164,"the market"
"2014",164,"the wall"
"2015",164,"to send"
"2016",164,"whats the"
"2017",164,"which are"
"2018",164,"youre a"
"2019",163,"a picture"
"2020",163,"are also"
"2021",163,"attention to"
"2022",163,"felt like"
"2023",163,"has no"
"2024",163,"here to"
"2025",163,"point of"
"2026",163,"the park"
"2027",163,"the side"
